absolute_clamp,always_save_checkpoint,auto_reduce_on_oom,backend,batch_size,beta1,beta2,block_size,check_memory_fit,clamp_futures_grad,clamp_futures_grad_max_change,clamp_max_after_warm_up,compile,contrastive_loss,contrastive_loss_coeff,data_dir,dataset,decay_lr,denoising_initial_condition,device,discrete_contrastive_loss_true_logit_val,dropout,dtype,dyt_alpha_init,ebt_act_func,ebt_norm,ebt_type,eval_interval,eval_iters,eval_only,gaussian_random_noise_scaling,grad_clip,gradient_accumulation_steps,init_from,iter,langevin_dynamics_noise,langevin_dynamics_noise_learnable,learnable_process_memory,learning_rate,log_interval,loss,lr_decay_iters,max_iters,mcmc_num_steps,mcmc_step_size,mcmc_step_size_learnable,memory_safety_factor,min_lr,model,model_name,n_embd,n_head,n_layer,no_mcmc_detach,normalize_initial_condition,normalize_initial_condition_only_first_step,num_modality_processing_mlp_layers,oom_retries,out_dir,process_memory_linear_layer,randomize_mcmc_num_steps,randomize_mcmc_num_steps_final_landscape,randomize_mcmc_num_steps_min,randomize_mcmc_step_size_scale,reconstruction_coeff,resume_latest,sharpen_predicted_distribution,soften_target_prob_dist,tokenizer,truncate_mcmc,vocab_to_embed_uses_prob_dist,warmup_iters,weight_decay,weight_initialization_gain,weight_initialization_method
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2410,0.0,False,False,0.0006,1,6.424437046051025,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2411,0.0,False,False,0.0006,1,6.411703109741211,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2412,0.0,False,False,0.0006,1,6.708357810974121,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2413,0.0,False,False,0.0006,1,6.77036714553833,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2414,0.0,False,False,0.0006,1,6.502864837646484,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2415,0.0,False,False,0.0006,1,5.941554069519043,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2416,0.0,False,False,0.0006,1,6.467498302459717,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2417,0.0,False,False,0.0006,1,6.108057022094727,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2418,0.0,False,False,0.0006,1,6.871305465698242,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2419,0.0,False,False,0.0006,1,6.255867958068848,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2420,0.0,False,False,0.0006,1,6.348443984985352,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2421,0.0,False,False,0.0006,1,6.237433433532715,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2422,0.0,False,False,0.0006,1,6.284323692321777,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2423,0.0,False,False,0.0006,1,6.797728061676025,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2424,0.0,False,False,0.0006,1,6.244819164276123,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2425,0.0,False,False,0.0006,1,6.904980659484863,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2426,0.0,False,False,0.0006,1,6.7172112464904785,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2427,0.0,False,False,0.0006,1,6.573975563049316,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2428,0.0,False,False,0.0006,1,6.420645713806152,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2429,0.0,False,False,0.0006,1,6.714326858520508,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2430,0.0,False,False,0.0006,1,6.533055782318115,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2431,0.0,False,False,0.0006,1,6.949738502502441,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2432,0.0,False,False,0.0006,1,6.511508941650391,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2433,0.0,False,False,0.0006,1,6.1556291580200195,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2434,0.0,False,False,0.0006,1,6.598160743713379,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2435,0.0,False,False,0.0006,1,6.849672317504883,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2436,0.0,False,False,0.0006,1,6.430083751678467,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2437,0.0,False,False,0.0006,1,6.305328369140625,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2438,0.0,False,False,0.0006,1,6.72418212890625,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2439,0.0,False,False,0.0006,1,6.282840728759766,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2440,0.0,False,False,0.0006,1,6.572934150695801,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2441,0.0,False,False,0.0006,1,6.708963394165039,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2442,0.0,False,False,0.0006,1,6.626420021057129,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2443,0.0,False,False,0.0006,1,6.635743618011475,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2444,0.0,False,False,0.0006,1,6.645571708679199,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2445,0.0,False,False,0.0006,1,6.789112567901611,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2446,0.0,False,False,0.0006,1,6.716318130493164,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2447,0.0,False,False,0.0006,1,7.213791847229004,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2448,0.0,False,False,0.0006,1,6.416699409484863,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2449,0.0,False,False,0.0006,1,7.002143859863281,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2450,0.0,False,False,0.0006,1,6.697248458862305,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2451,0.0,False,False,0.0006,1,6.987227439880371,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2452,0.0,False,False,0.0006,1,5.786667823791504,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2453,0.0,False,False,0.0006,1,6.986661434173584,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2454,0.0,False,False,0.0006,1,6.132968902587891,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2455,0.0,False,False,0.0006,1,6.554681777954102,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2456,0.0,False,False,0.0006,1,7.004584312438965,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2457,0.0,False,False,0.0006,1,6.237240791320801,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2458,0.0,False,False,0.0006,1,6.561542510986328,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2459,0.0,False,False,0.0006,1,6.631495475769043,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
0.0,True,True,nccl,2,0.9,0.95,512,True,True,9.0,0.0,True,False,0.0005,nanoGPT/data/openwebtext,openwebtext,True,random_noise,auto,0.0,0.0,bfloat16,0.5,silu,rms,default,500,200,False,1.0,1.0,4,scratch,2460,0.0,False,False,0.0006,1,6.466595649719238,500000,500000,2,16.0,False,1.2,6e-05,ebt,ebt,512,8,8,False,True,False,1,3,out_ebt_openwebtext,False,0,False,0,1.0,1.0,True,0.0,0.0,gpt2,False,False,2000,0.1,1.0,xavier
